Date-Time-Start; Date-Time-End; Gebäude 255 Pumpe 3 | NoComment | Orginal Power [kW] inkl. Wandlerfaktoren - Korrigierte Power [kW] inkl. Wandlerfaktoren; Verbrauch-Orginal Viertelstündlich[kWh]; Verbrauch Korrigiert Viertelstündlich[kWh]; ErrorCode
2016-01-03 13:45:00; 2016-01-03 14:00:00; 16.768000; 16.768000; 14063.085600; 14063.085600; 0
2016-01-03 14:00:00; 2016-01-03 14:15:00; 16.640000; 16.640000; 14063.138000; 14063.138000; 0
2016-01-03 14:15:00; 2016-01-03 14:30:00; 16.576000; 16.576000; 14063.190000; 14063.190000; 0
2016-01-03 14:30:00; 2016-01-03 14:45:00; 16.704000; 16.704000; 14063.241800; 14063.241800; 0
2016-01-03 14:45:00; 2016-01-03 15:00:00; 16.704000; 16.704000; 14063.294000; 14063.294000; 0
2016-01-03 15:00:00; 2016-01-03 15:15:00; 16.960000; 16.960000; 14063.346200; 14063.346200; 0
2016-01-03 15:15:00; 2016-01-03 15:30:00; 16.896000; 16.896000; 14063.399200; 14063.399200; 0
2016-01-03 15:30:00; 2016-01-03 15:45:00; 16.960000; 16.960000; 14063.452000; 14063.452000; 0
2016-01-03 15:45:00; 2016-01-03 16:00:00; 16.896000; 16.896000; 14063.505000; 14063.505000; 0
2016-01-03 16:00:00; 2016-01-03 16:15:00; 16.960000; 16.960000; 14063.557800; 14063.557800; 0
2016-01-03 16:15:00; 2016-01-03 16:30:00; 17.280000; 17.280000; 14063.610800; 14063.610800; 0
2016-01-03 16:30:00; 2016-01-03 16:45:00; 17.536000; 17.536000; 14063.664800; 14063.664800; 0
2016-01-03 16:45:00; 2016-01-03 17:00:00; 17.728000; 17.728000; 14063.719600; 14063.719600; 0
2016-01-03 17:00:00; 2016-01-03 17:15:00; 18.176000; 18.176000; 14063.775000; 14063.775000; 0
2016-01-03 17:15:00; 2016-01-03 17:30:00; 18.112000; 18.112000; 14063.831800; 14063.831800; 0
2016-01-03 17:30:00; 2016-01-03 17:45:00; 18.496000; 18.496000; 14063.888400; 14063.888400; 0
2016-01-03 17:45:00; 2016-01-03 18:00:00; 18.432000; 18.432000; 14063.946200; 14063.946200; 0
2016-01-03 18:00:00; 2016-01-03 18:15:00; 18.368000; 18.368000; 14064.003800; 14064.003800; 0
2016-01-03 18:15:00; 2016-01-03 18:30:00; 18.304000; 18.304000; 14064.061200; 14064.061200; 0
2016-01-03 18:30:00; 2016-01-03 18:45:00; 18.368000; 18.368000; 14064.118400; 14064.118400; 0
2016-01-03 18:45:00; 2016-01-03 19:00:00; 18.112000; 18.112000; 14064.175800; 14064.175800; 0
2016-01-03 19:00:00; 2016-01-03 19:15:00; 17.792000; 17.792000; 14064.232400; 14064.232400; 0
2016-01-03 19:15:00; 2016-01-03 19:30:00; 18.240000; 18.240000; 14064.288000; 14064.288000; 0
2016-01-03 19:30:00; 2016-01-03 19:45:00; 18.560000; 18.560000; 14064.345000; 14064.345000; 0
2016-01-03 19:45:00; 2016-01-03 20:00:00; 18.560000; 18.560000; 14064.403000; 14064.403000; 0
2016-01-03 20:00:00; 2016-01-03 20:15:00; 18.496000; 18.496000; 14064.461000; 14064.461000; 0
2016-01-03 20:15:00; 2016-01-03 20:30:00; 18.560000; 18.560000; 14064.518800; 14064.518800; 0
2016-01-03 20:30:00; 2016-01-03 20:45:00; 18.560000; 18.560000; 14064.576800; 14064.576800; 0
2016-01-03 20:45:00; 2016-01-03 21:00:00; 18.688000; 18.688000; 14064.634800; 14064.634800; 0
2016-01-03 21:00:00; 2016-01-03 21:15:00; 18.368000; 18.368000; 14064.693200; 14064.693200; 0
2016-01-03 21:15:00; 2016-01-03 21:30:00; 18.496000; 18.496000; 14064.750600; 14064.750600; 0
2016-01-03 21:30:00; 2016-01-03 21:45:00; 18.752000; 18.752000; 14064.808400; 14064.808400; 0
2016-01-03 21:45:00; 2016-01-03 22:00:00; 18.432000; 18.432000; 14064.867000; 14064.867000; 0
2016-01-03 22:00:00; 2016-01-03 22:15:00; 18.496000; 18.496000; 14064.924600; 14064.924600; 0
2016-01-03 22:15:00; 2016-01-03 22:30:00; 18.304000; 18.304000; 14064.982400; 14064.982400; 0
2016-01-03 22:30:00; 2016-01-03 22:45:00; 18.368000; 18.368000; 14065.039600; 14065.039600; 0
2016-01-03 22:45:00; 2016-01-03 23:00:00; 18.752000; 18.752000; 14065.097000; 14065.097000; 0
2016-01-03 23:00:00; 2016-01-03 23:15:00; 18.688000; 18.688000; 14065.155600; 14065.155600; 0
2016-01-03 23:15:00; 2016-01-03 23:30:00; 18.816000; 18.816000; 14065.214000; 14065.214000; 0
2016-01-03 23:30:00; 2016-01-03 23:45:00; 17.920000; 17.920000; 14065.272800; 14065.272800; 0
2016-01-03 23:45:00; 2016-01-04 00:00:00; 18.240000; 18.240000; 14065.328800; 14065.328800; 0
2016-01-04 00:00:00; 2016-01-04 00:15:00; 18.368000; 18.368000; 14065.385800; 14065.385800; 0
2016-01-04 00:15:00; 2016-01-04 00:30:00; 19.392000; 19.392000; 14065.443200; 14065.443200; 0
2016-01-04 00:30:00; 2016-01-04 00:45:00; 19.392000; 19.392000; 14065.503800; 14065.503800; 0
2016-01-04 00:45:00; 2016-01-04 01:00:00; 18.688000; 18.688000; 14065.564400; 14065.564400; 0
2016-01-04 01:00:00; 2016-01-04 01:15:00; 18.688000; 18.688000; 14065.622800; 14065.622800; 0
2016-01-04 01:15:00; 2016-01-04 01:30:00; 19.520000; 19.520000; 14065.681200; 14065.681200; 0
2016-01-04 01:30:00; 2016-01-04 01:45:00; 19.840000; 19.840000; 14065.742200; 14065.742200; 0
2016-01-04 01:45:00; 2016-01-04 02:00:00; 19.776000; 19.776000; 14065.804200; 14065.804200; 0
2016-01-04 02:00:00; 2016-01-04 02:15:00; 20.032000; 20.032000; 14065.866000; 14065.866000; 0
2016-01-04 02:15:00; 2016-01-04 02:30:00; 19.904000; 19.904000; 14065.928600; 14065.928600; 0
2016-01-04 02:30:00; 2016-01-04 02:45:00; 19.200000; 19.200000; 14065.990800; 14065.990800; 0
2016-01-04 02:45:00; 2016-01-04 03:00:00; 19.072000; 19.072000; 14066.050800; 14066.050800; 0
2016-01-04 03:00:00; 2016-01-04 03:15:00; 19.136000; 19.136000; 14066.110400; 14066.110400; 0
2016-01-04 03:15:00; 2016-01-04 03:30:00; 19.456000; 19.456000; 14066.170200; 14066.170200; 0
2016-01-04 03:30:00; 2016-01-04 03:45:00; 19.328000; 19.328000; 14066.231000; 14066.231000; 0
2016-01-04 03:45:00; 2016-01-04 04:00:00; 20.096000; 20.096000; 14066.291400; 14066.291400; 0
2016-01-04 04:00:00; 2016-01-04 04:15:00; 20.288000; 20.288000; 14066.354200; 14066.354200; 0
2016-01-04 04:15:00; 2016-01-04 04:30:00; 20.608000; 20.608000; 14066.417600; 14066.417600; 0
2016-01-04 04:30:00; 2016-01-04 04:45:00; 20.608000; 20.608000; 14066.482000; 14066.482000; 0
2016-01-04 04:45:00; 2016-01-04 05:00:00; 20.800000; 20.800000; 14066.546400; 14066.546400; 0
2016-01-04 05:00:00; 2016-01-04 05:15:00; 20.672000; 20.672000; 14066.611400; 14066.611400; 0
2016-01-04 05:15:00; 2016-01-04 05:30:00; 20.864000; 20.864000; 14066.676000; 14066.676000; 0
2016-01-04 05:30:00; 2016-01-04 05:45:00; 20.608000; 20.608000; 14066.741200; 14066.741200; 0
2016-01-04 05:45:00; 2016-01-04 06:00:00; 20.736000; 20.736000; 14066.805600; 14066.805600; 0
2016-01-04 06:00:00; 2016-01-04 06:15:00; 20.672000; 20.672000; 14066.870400; 14066.870400; 0
2016-01-04 06:15:00; 2016-01-04 06:30:00; 21.760000; 21.760000; 14066.935000; 14066.935000; 0
2016-01-04 06:30:00; 2016-01-04 06:45:00; 22.528000; 22.528000; 14067.003000; 14067.003000; 0
2016-01-04 06:45:00; 2016-01-04 07:00:00; 22.464000; 22.464000; 14067.073400; 14067.073400; 0
2016-01-04 07:00:00; 2016-01-04 07:15:00; 22.720000; 22.720000; 14067.143600; 14067.143600; 0
2016-01-04 07:15:00; 2016-01-04 07:30:00; 22.016000; 22.016000; 14067.214600; 14067.214600; 0
2016-01-04 07:30:00; 2016-01-04 07:45:00; 21.312000; 21.312000; 14067.283400; 14067.283400; 0
2016-01-04 07:45:00; 2016-01-04 08:00:00; 20.992000; 20.992000; 14067.350000; 14067.350000; 0
2016-01-04 08:00:00; 2016-01-04 08:15:00; 20.928000; 20.928000; 14067.415600; 14067.415600; 0
2016-01-04 08:15:00; 2016-01-04 08:30:00; 21.120000; 21.120000; 14067.481000; 14067.481000; 0
2016-01-04 08:30:00; 2016-01-04 08:45:00; 21.120000; 21.120000; 14067.547000; 14067.547000; 0
2016-01-04 08:45:00; 2016-01-04 09:00:00; 20.992000; 20.992000; 14067.613000; 14067.613000; 0
2016-01-04 09:00:00; 2016-01-04 09:15:00; 20.864000; 20.864000; 14067.678600; 14067.678600; 0
2016-01-04 09:15:00; 2016-01-04 09:30:00; 20.288000; 20.288000; 14067.743800; 14067.743800; 0
2016-01-04 09:30:00; 2016-01-04 09:45:00; 20.288000; 20.288000; 14067.807200; 14067.807200; 0
2016-01-04 09:45:00; 2016-01-04 10:00:00; 21.376000; 21.376000; 14067.870600; 14067.870600; 0
2016-01-04 10:00:00; 2016-01-04 10:15:00; 20.736000; 20.736000; 14067.937400; 14067.937400; 0
2016-01-04 10:15:00; 2016-01-04 10:30:00; 20.032000; 20.032000; 14068.002200; 14068.002200; 0
2016-01-04 10:30:00; 2016-01-04 10:45:00; 19.264000; 19.264000; 14068.064800; 14068.064800; 0
2016-01-04 10:45:00; 2016-01-04 11:00:00; 18.816000; 18.816000; 14068.125000; 14068.125000; 0
2016-01-04 11:00:00; 2016-01-04 11:15:00; 18.240000; 18.240000; 14068.183800; 14068.183800; 0
2016-01-04 11:15:00; 2016-01-04 11:30:00; 18.368000; 18.368000; 14068.240800; 14068.240800; 0
2016-01-04 11:30:00; 2016-01-04 11:45:00; 18.688000; 18.688000; 14068.298200; 14068.298200; 0
2016-01-04 11:45:00; 2016-01-04 12:00:00; 18.368000; 18.368000; 14068.356600; 14068.356600; 0
2016-01-04 12:00:00; 2016-01-04 12:15:00; 17.920000; 17.920000; 14068.414000; 14068.414000; 0
2016-01-04 12:15:00; 2016-01-04 12:30:00; 18.048000; 18.048000; 14068.470000; 14068.470000; 0
2016-01-04 12:30:00; 2016-01-04 12:45:00; 18.240000; 18.240000; 14068.526400; 14068.526400; 0
2016-01-04 12:45:00; 2016-01-04 13:00:00; 18.496000; 18.496000; 14068.583400; 14068.583400; 0
2016-01-04 13:00:00; 2016-01-04 13:15:00; 17.856000; 17.856000; 14068.641200; 14068.641200; 0
2016-01-04 13:15:00; 2016-01-04 13:30:00; 18.176000; 18.176000; 14068.697000; 14068.697000; 0
2016-01-04 13:30:00; 2016-01-04 13:45:00; 18.112000; 18.112000; 14068.753800; 14068.753800; 0
2016-01-04 13:45:00; 2016-01-04 14:00:00; 18.624000; 18.624000; 14068.810400; 14068.810400; 0
2016-01-04 14:00:00; 2016-01-04 14:15:00; 18.304000; 18.304000; 14068.868600; 14068.868600; 0
2016-01-04 14:15:00; 2016-01-04 14:30:00; 18.432000; 18.432000; 14068.925800; 14068.925800; 0
2016-01-04 14:30:00; 2016-01-04 14:45:00; 18.560000; 18.560000; 14068.983400; 14068.983400; 0
2016-01-04 14:45:00; 2016-01-04 15:00:00; 18.752000; 18.752000; 14069.041400; 14069.041400; 0
2016-01-04 15:00:00; 2016-01-04 15:15:00; 18.432000; 18.432000; 14069.100000; 14069.100000; 0
2016-01-04 15:15:00; 2016-01-04 15:30:00; 18.304000; 18.304000; 14069.157600; 14069.157600; 0
2016-01-04 15:30:00; 2016-01-04 15:45:00; 18.368000; 18.368000; 14069.214800; 14069.214800; 0
2016-01-04 15:45:00; 2016-01-04 16:00:00; 18.432000; 18.432000; 14069.272200; 14069.272200; 0
2016-01-04 16:00:00; 2016-01-04 16:15:00; 18.432000; 18.432000; 14069.329800; 14069.329800; 0
2016-01-04 16:15:00; 2016-01-04 16:30:00; 18.304000; 18.304000; 14069.387400; 14069.387400; 0
2016-01-04 16:30:00; 2016-01-04 16:45:00; 18.496000; 18.496000; 14069.444600; 14069.444600; 0
2016-01-04 16:45:00; 2016-01-04 17:00:00; 18.688000; 18.688000; 14069.502400; 14069.502400; 0
2016-01-04 17:00:00; 2016-01-04 17:15:00; 18.816000; 18.816000; 14069.560800; 14069.560800; 0
2016-01-04 17:15:00; 2016-01-04 17:30:00; 18.816000; 18.816000; 14069.619600; 14069.619600; 0
2016-01-04 17:30:00; 2016-01-04 17:45:00; 18.752000; 18.752000; 14069.678400; 14069.678400; 0
2016-01-04 17:45:00; 2016-01-04 18:00:00; 18.624000; 18.624000; 14069.737000; 14069.737000; 0
2016-01-04 18:00:00; 2016-01-04 18:15:00; 18.432000; 18.432000; 14069.795200; 14069.795200; 0
2016-01-04 18:15:00; 2016-01-04 18:30:00; 18.048000; 18.048000; 14069.852800; 14069.852800; 0
2016-01-04 18:30:00; 2016-01-04 18:45:00; 17.984000; 17.984000; 14069.909200; 14069.909200; 0
2016-01-04 18:45:00; 2016-01-04 19:00:00; 17.984000; 17.984000; 14069.965400; 14069.965400; 0
2016-01-04 19:00:00; 2016-01-04 19:15:00; 17.472000; 17.472000; 14070.021600; 14070.021600; 0
2016-01-04 19:15:00; 2016-01-04 19:30:00; 17.600000; 17.600000; 14070.076200; 14070.076200; 0
2016-01-04 19:30:00; 2016-01-04 19:45:00; 17.472000; 17.472000; 14070.131200; 14070.131200; 0
2016-01-04 19:45:00; 2016-01-04 20:00:00; 17.472000; 17.472000; 14070.185800; 14070.185800; 0
2016-01-04 20:00:00; 2016-01-04 20:15:00; 17.344000; 17.344000; 14070.240400; 14070.240400; 0
2016-01-04 20:15:00; 2016-01-04 20:30:00; 17.216000; 17.216000; 14070.294600; 14070.294600; 0
2016-01-04 20:30:00; 2016-01-04 20:45:00; 17.216000; 17.216000; 14070.348400; 14070.348400; 0
2016-01-04 20:45:00; 2016-01-04 21:00:00; 17.344000; 17.344000; 14070.402200; 14070.402200; 0
2016-01-04 21:00:00; 2016-01-04 21:15:00; 17.152000; 17.152000; 14070.456400; 14070.456400; 0
2016-01-04 21:15:00; 2016-01-04 21:30:00; 17.280000; 17.280000; 14070.510000; 14070.510000; 0
2016-01-04 21:30:00; 2016-01-04 21:45:00; 17.024000; 17.024000; 14070.564000; 14070.564000; 0
2016-01-04 21:45:00; 2016-01-04 22:00:00; 17.344000; 17.344000; 14070.617200; 14070.617200; 0
2016-01-04 22:00:00; 2016-01-04 22:15:00; 17.408000; 17.408000; 14070.671400; 14070.671400; 0
2016-01-04 22:15:00; 2016-01-04 22:30:00; 17.664000; 17.664000; 14070.725800; 14070.725800; 0
2016-01-04 22:30:00; 2016-01-04 22:45:00; 17.792000; 17.792000; 14070.781000; 14070.781000; 0
2016-01-04 22:45:00; 2016-01-04 23:00:00; 17.856000; 17.856000; 14070.836600; 14070.836600; 0
2016-01-04 23:00:00; 2016-01-04 23:15:00; 17.728000; 17.728000; 14070.892400; 14070.892400; 0
2016-01-04 23:15:00; 2016-01-04 23:30:00; 18.688000; 18.688000; 14070.947800; 14070.947800; 0
2016-01-04 23:30:00; 2016-01-04 23:45:00; 18.752000; 18.752000; 14071.006200; 14071.006200; 0
2016-01-04 23:45:00; 2016-01-05 00:00:00; 19.008000; 19.008000; 14071.064800; 14071.064800; 0
2016-01-05 00:00:00; 2016-01-05 00:15:00; 19.392000; 19.392000; 14071.124200; 14071.124200; 0
2016-01-05 00:15:00; 2016-01-05 00:30:00; 19.520000; 19.520000; 14071.184800; 14071.184800; 0
2016-01-05 00:30:00; 2016-01-05 00:45:00; 19.200000; 19.200000; 14071.245800; 14071.245800; 0
2016-01-05 00:45:00; 2016-01-05 01:00:00; 19.392000; 19.392000; 14071.305800; 14071.305800; 0
2016-01-05 01:00:00; 2016-01-05 01:15:00; 19.328000; 19.328000; 14071.366400; 14071.366400; 0
2016-01-05 01:15:00; 2016-01-05 01:30:00; 19.456000; 19.456000; 14071.426800; 14071.426800; 0
2016-01-05 01:30:00; 2016-01-05 01:45:00; 20.096000; 20.096000; 14071.487600; 14071.487600; 0
2016-01-05 01:45:00; 2016-01-05 02:00:00; 20.608000; 20.608000; 14071.550400; 14071.550400; 0
2016-01-05 02:00:00; 2016-01-05 02:15:00; 20.800000; 20.800000; 14071.614800; 14071.614800; 0
2016-01-05 02:15:00; 2016-01-05 02:30:00; 21.056000; 21.056000; 14071.679800; 14071.679800; 0
2016-01-05 02:30:00; 2016-01-05 02:45:00; 21.632000; 21.632000; 14071.745600; 14071.745600; 0
2016-01-05 02:45:00; 2016-01-05 03:00:00; 21.504000; 21.504000; 14071.813200; 14071.813200; 0
2016-01-05 03:00:00; 2016-01-05 03:15:00; 21.184000; 21.184000; 14071.880400; 14071.880400; 0
2016-01-05 03:15:00; 2016-01-05 03:30:00; 21.056000; 21.056000; 14071.946600; 14071.946600; 0
2016-01-05 03:30:00; 2016-01-05 03:45:00; 20.864000; 20.864000; 14072.012400; 14072.012400; 0
2016-01-05 03:45:00; 2016-01-05 04:00:00; 20.736000; 20.736000; 14072.077600; 14072.077600; 0
2016-01-05 04:00:00; 2016-01-05 04:15:00; 20.672000; 20.672000; 14072.142400; 14072.142400; 0
2016-01-05 04:15:00; 2016-01-05 04:30:00; 20.416000; 20.416000; 14072.207000; 14072.207000; 0
2016-01-05 04:30:00; 2016-01-05 04:45:00; 20.160000; 20.160000; 14072.270800; 14072.270800; 0
2016-01-05 04:45:00; 2016-01-05 05:00:00; 20.288000; 20.288000; 14072.333800; 14072.333800; 0
2016-01-05 05:00:00; 2016-01-05 05:15:00; 20.736000; 20.736000; 14072.397200; 14072.397200; 0
2016-01-05 05:15:00; 2016-01-05 05:30:00; 20.928000; 20.928000; 14072.462000; 14072.462000; 0
2016-01-05 05:30:00; 2016-01-05 05:45:00; 21.184000; 21.184000; 14072.527400; 14072.527400; 0
2016-01-05 05:45:00; 2016-01-05 06:00:00; 22.016000; 22.016000; 14072.593600; 14072.593600; 0
2016-01-05 06:00:00; 2016-01-05 06:15:00; 23.680000; 23.680000; 14072.662400; 14072.662400; 0
2016-01-05 06:15:00; 2016-01-05 06:30:00; 25.856000; 25.856000; 14072.736400; 14072.736400; 0
2016-01-05 06:30:00; 2016-01-05 06:45:00; 25.600000; 25.600000; 14072.817200; 14072.817200; 0
2016-01-05 06:45:00; 2016-01-05 07:00:00; 24.640000; 24.640000; 14072.897200; 14072.897200; 0
2016-01-05 07:00:00; 2016-01-05 07:15:00; 23.296000; 23.296000; 14072.974200; 14072.974200; 0
2016-01-05 07:15:00; 2016-01-05 07:30:00; 23.168000; 23.168000; 14073.047000; 14073.047000; 0
2016-01-05 07:30:00; 2016-01-05 07:45:00; 23.104000; 23.104000; 14073.119400; 14073.119400; 0
2016-01-05 07:45:00; 2016-01-05 08:00:00; 22.720000; 22.720000; 14073.191600; 14073.191600; 0
2016-01-05 08:00:00; 2016-01-05 08:15:00; 22.400000; 22.400000; 14073.262600; 14073.262600; 0
2016-01-05 08:15:00; 2016-01-05 08:30:00; 22.720000; 22.720000; 14073.332600; 14073.332600; 0
2016-01-05 08:30:00; 2016-01-05 08:45:00; 22.720000; 22.720000; 14073.403600; 14073.403600; 0
2016-01-05 08:45:00; 2016-01-05 09:00:00; 22.720000; 22.720000; 14073.474600; 14073.474600; 0
2016-01-05 09:00:00; 2016-01-05 09:15:00; 22.528000; 22.528000; 14073.545600; 14073.545600; 0
2016-01-05 09:15:00; 2016-01-05 09:30:00; 21.760000; 21.760000; 14073.616000; 14073.616000; 0
2016-01-05 09:30:00; 2016-01-05 09:45:00; 20.928000; 20.928000; 14073.684000; 14073.684000; 0
2016-01-05 09:45:00; 2016-01-05 10:00:00; 21.312000; 21.312000; 14073.749400; 14073.749400; 0
2016-01-05 10:00:00; 2016-01-05 10:15:00; 20.928000; 20.928000; 14073.816000; 14073.816000; 0
2016-01-05 10:15:00; 2016-01-05 10:30:00; 20.288000; 20.288000; 14073.881400; 14073.881400; 0
2016-01-05 10:30:00; 2016-01-05 10:45:00; 20.224000; 20.224000; 14073.944800; 14073.944800; 0
2016-01-05 10:45:00; 2016-01-05 11:00:00; 20.416000; 20.416000; 14074.008000; 14074.008000; 0
2016-01-05 11:00:00; 2016-01-05 11:15:00; 20.480000; 20.480000; 14074.071800; 14074.071800; 0
2016-01-05 11:15:00; 2016-01-05 11:30:00; 20.544000; 20.544000; 14074.135800; 14074.135800; 0
2016-01-05 11:30:00; 2016-01-05 11:45:00; 19.840000; 19.840000; 14074.200000; 14074.200000; 0
2016-01-05 11:45:00; 2016-01-05 12:00:00; 19.264000; 19.264000; 14074.262000; 14074.262000; 0
2016-01-05 12:00:00; 2016-01-05 12:15:00; 19.200000; 19.200000; 14074.322200; 14074.322200; 0
2016-01-05 12:15:00; 2016-01-05 12:30:00; 19.520000; 19.520000; 14074.382200; 14074.382200; 0
2016-01-05 12:30:00; 2016-01-05 12:45:00; 19.200000; 19.200000; 14074.443200; 14074.443200; 0
2016-01-05 12:45:00; 2016-01-05 13:00:00; 19.136000; 19.136000; 14074.503200; 14074.503200; 0
2016-01-05 13:00:00; 2016-01-05 13:15:00; 19.264000; 19.264000; 14074.563000; 14074.563000; 0
2016-01-05 13:15:00; 2016-01-05 13:30:00; 19.328000; 19.328000; 14074.623200; 14074.623200; 0
2016-01-05 13:30:00; 2016-01-05 13:45:00; 18.688000; 18.688000; 14074.683600; 14074.683600; 0
2016-01-05 13:45:00; 2016-01-05 14:00:00; 18.752000; 18.752000; 14074.742000; 14074.742000; 0
2016-01-05 14:00:00; 2016-01-05 14:15:00; 18.624000; 18.624000; 14074.800600; 14074.800600; 0
2016-01-05 14:15:00; 2016-01-05 14:30:00; 18.496000; 18.496000; 14074.858800; 14074.858800; 0
2016-01-05 14:30:00; 2016-01-05 14:45:00; 17.792000; 17.792000; 14074.916600; 14074.916600; 0
2016-01-05 14:45:00; 2016-01-05 15:00:00; 17.600000; 17.600000; 14074.972200; 14074.972200; 0
2016-01-05 15:00:00; 2016-01-05 15:15:00; 17.664000; 17.664000; 14075.027200; 14075.027200; 0
2016-01-05 15:15:00; 2016-01-05 15:30:00; 18.048000; 18.048000; 14075.082400; 14075.082400; 0
2016-01-05 15:30:00; 2016-01-05 15:45:00; 17.984000; 17.984000; 14075.138800; 14075.138800; 0
2016-01-05 15:45:00; 2016-01-05 16:00:00; 18.560000; 18.560000; 14075.195000; 14075.195000; 0
2016-01-05 16:00:00; 2016-01-05 16:15:00; 18.368000; 18.368000; 14075.253000; 14075.253000; 0
2016-01-05 16:15:00; 2016-01-05 16:30:00; 18.304000; 18.304000; 14075.310400; 14075.310400; 0
2016-01-05 16:30:00; 2016-01-05 16:45:00; 18.304000; 18.304000; 14075.367600; 14075.367600; 0
2016-01-05 16:45:00; 2016-01-05 17:00:00; 18.240000; 18.240000; 14075.424800; 14075.424800; 0
2016-01-05 17:00:00; 2016-01-05 17:15:00; 18.112000; 18.112000; 14075.481800; 14075.481800; 0
2016-01-05 17:15:00; 2016-01-05 17:30:00; 18.368000; 18.368000; 14075.538400; 14075.538400; 0
2016-01-05 17:30:00; 2016-01-05 17:45:00; 18.560000; 18.560000; 14075.595800; 14075.595800; 0
2016-01-05 17:45:00; 2016-01-05 18:00:00; 18.368000; 18.368000; 14075.653800; 14075.653800; 0
2016-01-05 18:00:00; 2016-01-05 18:15:00; 18.048000; 18.048000; 14075.711200; 14075.711200; 0
2016-01-05 18:15:00; 2016-01-05 18:30:00; 17.536000; 17.536000; 14075.767600; 14075.767600; 0
2016-01-05 18:30:00; 2016-01-05 18:45:00; 17.536000; 17.536000; 14075.822400; 14075.822400; 0
2016-01-05 18:45:00; 2016-01-05 19:00:00; 17.472000; 17.472000; 14075.877200; 14075.877200; 0
2016-01-05 19:00:00; 2016-01-05 19:15:00; 17.408000; 17.408000; 14075.931800; 14075.931800; 0
2016-01-05 19:15:00; 2016-01-05 19:30:00; 17.216000; 17.216000; 14075.986200; 14075.986200; 0
2016-01-05 19:30:00; 2016-01-05 19:45:00; 17.280000; 17.280000; 14076.040000; 14076.040000; 0
2016-01-05 19:45:00; 2016-01-05 20:00:00; 17.088000; 17.088000; 14076.094000; 14076.094000; 0
2016-01-05 20:00:00; 2016-01-05 20:15:00; 17.088000; 17.088000; 14076.147400; 14076.147400; 0
2016-01-05 20:15:00; 2016-01-05 20:30:00; 17.024000; 17.024000; 14076.200800; 14076.200800; 0
2016-01-05 20:30:00; 2016-01-05 20:45:00; 16.960000; 16.960000; 14076.254000; 14076.254000; 0
2016-01-05 20:45:00; 2016-01-05 21:00:00; 16.960000; 16.960000; 14076.307000; 14076.307000; 0
2016-01-05 21:00:00; 2016-01-05 21:15:00; 16.896000; 16.896000; 14076.360000; 14076.360000; 0
2016-01-05 21:15:00; 2016-01-05 21:30:00; 16.960000; 16.960000; 14076.412800; 14076.412800; 0
2016-01-05 21:30:00; 2016-01-05 21:45:00; 16.832000; 16.832000; 14076.465800; 14076.465800; 0
2016-01-05 21:45:00; 2016-01-05 22:00:00; 16.832000; 16.832000; 14076.518400; 14076.518400; 0
2016-01-05 22:00:00; 2016-01-05 22:15:00; 16.640000; 16.640000; 14076.571000; 14076.571000; 0
2016-01-05 22:15:00; 2016-01-05 22:30:00; 16.768000; 16.768000; 14076.623000; 14076.623000; 0
2016-01-05 22:30:00; 2016-01-05 22:45:00; 16.768000; 16.768000; 14076.675400; 14076.675400; 0
2016-01-05 22:45:00; 2016-01-05 23:00:00; 16.704000; 16.704000; 14076.727800; 14076.727800; 0
2016-01-05 23:00:00; 2016-01-05 23:15:00; 16.832000; 16.832000; 14076.780000; 14076.780000; 0
