Date-Time-Start; Date-Time-End; Gebäude 211 Kabel 1-3 | NoComment | Orginal Power [kW] inkl. Wandlerfaktoren - Korrigierte Power [kW] inkl. Wandlerfaktoren; Verbrauch-Orginal Viertelstündlich[kWh]; Verbrauch Korrigiert Viertelstündlich[kWh]; ErrorCode
2016-01-03 13:45:00; 2016-01-03 14:00:00; 16.960000; 16.960000; 12261.322600; 12261.322600; 0
2016-01-03 14:00:00; 2016-01-03 14:15:00; 16.000000; 16.000000; 12261.343800; 12261.343800; 0
2016-01-03 14:15:00; 2016-01-03 14:30:00; 16.640000; 16.640000; 12261.363800; 12261.363800; 0
2016-01-03 14:30:00; 2016-01-03 14:45:00; 14.560000; 14.560000; 12261.384600; 12261.384600; 0
2016-01-03 14:45:00; 2016-01-03 15:00:00; 14.880000; 14.880000; 12261.402800; 12261.402800; 0
2016-01-03 15:00:00; 2016-01-03 15:15:00; 14.400000; 14.400000; 12261.421400; 12261.421400; 0
2016-01-03 15:15:00; 2016-01-03 15:30:00; 17.920000; 17.920000; 12261.439400; 12261.439400; 0
2016-01-03 15:30:00; 2016-01-03 15:45:00; 26.240000; 26.240000; 12261.461800; 12261.461800; 0
2016-01-03 15:45:00; 2016-01-03 16:00:00; 20.800000; 20.800000; 12261.494600; 12261.494600; 0
2016-01-03 16:00:00; 2016-01-03 16:15:00; 20.320000; 20.320000; 12261.520600; 12261.520600; 0
2016-01-03 16:15:00; 2016-01-03 16:30:00; 22.880000; 22.880000; 12261.546000; 12261.546000; 0
2016-01-03 16:30:00; 2016-01-03 16:45:00; 20.640000; 20.640000; 12261.574600; 12261.574600; 0
2016-01-03 16:45:00; 2016-01-03 17:00:00; 20.640000; 20.640000; 12261.600400; 12261.600400; 0
2016-01-03 17:00:00; 2016-01-03 17:15:00; 19.200000; 19.200000; 12261.626200; 12261.626200; 0
2016-01-03 17:15:00; 2016-01-03 17:30:00; 24.640000; 24.640000; 12261.650200; 12261.650200; 0
2016-01-03 17:30:00; 2016-01-03 17:45:00; 22.400000; 22.400000; 12261.681000; 12261.681000; 0
2016-01-03 17:45:00; 2016-01-03 18:00:00; 21.440000; 21.440000; 12261.709000; 12261.709000; 0
2016-01-03 18:00:00; 2016-01-03 18:15:00; 20.480000; 20.480000; 12261.735800; 12261.735800; 0
2016-01-03 18:15:00; 2016-01-03 18:30:00; 15.200000; 15.200000; 12261.761400; 12261.761400; 0
2016-01-03 18:30:00; 2016-01-03 18:45:00; 16.640000; 16.640000; 12261.780400; 12261.780400; 0
2016-01-03 18:45:00; 2016-01-03 19:00:00; 14.720000; 14.720000; 12261.801200; 12261.801200; 0
2016-01-03 19:00:00; 2016-01-03 19:15:00; 14.880000; 14.880000; 12261.819600; 12261.819600; 0
2016-01-03 19:15:00; 2016-01-03 19:30:00; 15.680000; 15.680000; 12261.838200; 12261.838200; 0
2016-01-03 19:30:00; 2016-01-03 19:45:00; 15.680000; 15.680000; 12261.857800; 12261.857800; 0
2016-01-03 19:45:00; 2016-01-03 20:00:00; 16.320000; 16.320000; 12261.877400; 12261.877400; 0
2016-01-03 20:00:00; 2016-01-03 20:15:00; 15.840000; 15.840000; 12261.897800; 12261.897800; 0
2016-01-03 20:15:00; 2016-01-03 20:30:00; 15.360000; 15.360000; 12261.917600; 12261.917600; 0
2016-01-03 20:30:00; 2016-01-03 20:45:00; 14.880000; 14.880000; 12261.936800; 12261.936800; 0
2016-01-03 20:45:00; 2016-01-03 21:00:00; 14.400000; 14.400000; 12261.955400; 12261.955400; 0
2016-01-03 21:00:00; 2016-01-03 21:15:00; 16.320000; 16.320000; 12261.973400; 12261.973400; 0
2016-01-03 21:15:00; 2016-01-03 21:30:00; 16.000000; 16.000000; 12261.993800; 12261.993800; 0
2016-01-03 21:30:00; 2016-01-03 21:45:00; 16.000000; 16.000000; 12262.013800; 12262.013800; 0
2016-01-03 21:45:00; 2016-01-03 22:00:00; 16.960000; 16.960000; 12262.033800; 12262.033800; 0
2016-01-03 22:00:00; 2016-01-03 22:15:00; 15.520000; 15.520000; 12262.055000; 12262.055000; 0
2016-01-03 22:15:00; 2016-01-03 22:30:00; 15.040000; 15.040000; 12262.074400; 12262.074400; 0
2016-01-03 22:30:00; 2016-01-03 22:45:00; 14.560000; 14.560000; 12262.093200; 12262.093200; 0
2016-01-03 22:45:00; 2016-01-03 23:00:00; 14.720000; 14.720000; 12262.111400; 12262.111400; 0
2016-01-03 23:00:00; 2016-01-03 23:15:00; 8.640000; 8.640000; 12262.129800; 12262.129800; 0
2016-01-03 23:15:00; 2016-01-03 23:30:00; 7.680000; 7.680000; 12262.140600; 12262.140600; 0
2016-01-03 23:30:00; 2016-01-03 23:45:00; 8.160000; 8.160000; 12262.150200; 12262.150200; 0
2016-01-03 23:45:00; 2016-01-04 00:00:00; 8.000000; 8.000000; 12262.160400; 12262.160400; 0
2016-01-04 00:00:00; 2016-01-04 00:15:00; 6.880000; 6.880000; 12262.170400; 12262.170400; 0
2016-01-04 00:15:00; 2016-01-04 00:30:00; 5.280000; 5.280000; 12262.179000; 12262.179000; 0
2016-01-04 00:30:00; 2016-01-04 00:45:00; 6.400000; 6.400000; 12262.185600; 12262.185600; 0
2016-01-04 00:45:00; 2016-01-04 01:00:00; 5.600000; 5.600000; 12262.193600; 12262.193600; 0
2016-01-04 01:00:00; 2016-01-04 01:15:00; 5.760000; 5.760000; 12262.200600; 12262.200600; 0
2016-01-04 01:15:00; 2016-01-04 01:30:00; 5.920000; 5.920000; 12262.207800; 12262.207800; 0
2016-01-04 01:30:00; 2016-01-04 01:45:00; 5.440000; 5.440000; 12262.215200; 12262.215200; 0
2016-01-04 01:45:00; 2016-01-04 02:00:00; 5.600000; 5.600000; 12262.222000; 12262.222000; 0
2016-01-04 02:00:00; 2016-01-04 02:15:00; 5.600000; 5.600000; 12262.229000; 12262.229000; 0
2016-01-04 02:15:00; 2016-01-04 02:30:00; 5.440000; 5.440000; 12262.236000; 12262.236000; 0
2016-01-04 02:30:00; 2016-01-04 02:45:00; 5.760000; 5.760000; 12262.242800; 12262.242800; 0
2016-01-04 02:45:00; 2016-01-04 03:00:00; 6.080000; 6.080000; 12262.250000; 12262.250000; 0
2016-01-04 03:00:00; 2016-01-04 03:15:00; 5.600000; 5.600000; 12262.257600; 12262.257600; 0
2016-01-04 03:15:00; 2016-01-04 03:30:00; 5.440000; 5.440000; 12262.264600; 12262.264600; 0
2016-01-04 03:30:00; 2016-01-04 03:45:00; 5.120000; 5.120000; 12262.271400; 12262.271400; 0
2016-01-04 03:45:00; 2016-01-04 04:00:00; 5.440000; 5.440000; 12262.277800; 12262.277800; 0
2016-01-04 04:00:00; 2016-01-04 04:15:00; 5.920000; 5.920000; 12262.284600; 12262.284600; 0
2016-01-04 04:15:00; 2016-01-04 04:30:00; 5.120000; 5.120000; 12262.292000; 12262.292000; 0
2016-01-04 04:30:00; 2016-01-04 04:45:00; 5.600000; 5.600000; 12262.298400; 12262.298400; 0
2016-01-04 04:45:00; 2016-01-04 05:00:00; 5.440000; 5.440000; 12262.305400; 12262.305400; 0
2016-01-04 05:00:00; 2016-01-04 05:15:00; 5.120000; 5.120000; 12262.312200; 12262.312200; 0
2016-01-04 05:15:00; 2016-01-04 05:30:00; 5.600000; 5.600000; 12262.318600; 12262.318600; 0
2016-01-04 05:30:00; 2016-01-04 05:45:00; 5.760000; 5.760000; 12262.325600; 12262.325600; 0
2016-01-04 05:45:00; 2016-01-04 06:00:00; 5.120000; 5.120000; 12262.332800; 12262.332800; 0
2016-01-04 06:00:00; 2016-01-04 06:15:00; 15.200000; 15.200000; 12262.339200; 12262.339200; 0
2016-01-04 06:15:00; 2016-01-04 06:30:00; 15.200000; 15.200000; 12262.358200; 12262.358200; 0
2016-01-04 06:30:00; 2016-01-04 06:45:00; 15.200000; 15.200000; 12262.377200; 12262.377200; 0
2016-01-04 06:45:00; 2016-01-04 07:00:00; 16.320000; 16.320000; 12262.396200; 12262.396200; 0
2016-01-04 07:00:00; 2016-01-04 07:15:00; 20.960000; 20.960000; 12262.416600; 12262.416600; 0
2016-01-04 07:15:00; 2016-01-04 07:30:00; 25.280000; 25.280000; 12262.442800; 12262.442800; 0
2016-01-04 07:30:00; 2016-01-04 07:45:00; 22.400000; 22.400000; 12262.474400; 12262.474400; 0
2016-01-04 07:45:00; 2016-01-04 08:00:00; 24.640000; 24.640000; 12262.502400; 12262.502400; 0
2016-01-04 08:00:00; 2016-01-04 08:15:00; 22.240000; 22.240000; 12262.533200; 12262.533200; 0
2016-01-04 08:15:00; 2016-01-04 08:30:00; 18.560000; 18.560000; 12262.561000; 12262.561000; 0
2016-01-04 08:30:00; 2016-01-04 08:45:00; 24.640000; 24.640000; 12262.584200; 12262.584200; 0
2016-01-04 08:45:00; 2016-01-04 09:00:00; 23.680000; 23.680000; 12262.615000; 12262.615000; 0
2016-01-04 09:00:00; 2016-01-04 09:15:00; 20.480000; 20.480000; 12262.644600; 12262.644600; 0
2016-01-04 09:15:00; 2016-01-04 09:30:00; 24.480000; 24.480000; 12262.670200; 12262.670200; 0
2016-01-04 09:30:00; 2016-01-04 09:45:00; 24.800000; 24.800000; 12262.700800; 12262.700800; 0
2016-01-04 09:45:00; 2016-01-04 10:00:00; 23.840000; 23.840000; 12262.731800; 12262.731800; 0
2016-01-04 10:00:00; 2016-01-04 10:15:00; 23.040000; 23.040000; 12262.761600; 12262.761600; 0
2016-01-04 10:15:00; 2016-01-04 10:30:00; 22.720000; 22.720000; 12262.790400; 12262.790400; 0
2016-01-04 10:30:00; 2016-01-04 10:45:00; 25.120000; 25.120000; 12262.818800; 12262.818800; 0
2016-01-04 10:45:00; 2016-01-04 11:00:00; 21.280000; 21.280000; 12262.850200; 12262.850200; 0
2016-01-04 11:00:00; 2016-01-04 11:15:00; 24.160000; 24.160000; 12262.876800; 12262.876800; 0
2016-01-04 11:15:00; 2016-01-04 11:30:00; 25.280000; 25.280000; 12262.907000; 12262.907000; 0
2016-01-04 11:30:00; 2016-01-04 11:45:00; 24.480000; 24.480000; 12262.938600; 12262.938600; 0
2016-01-04 11:45:00; 2016-01-04 12:00:00; 26.560000; 26.560000; 12262.969200; 12262.969200; 0
2016-01-04 12:00:00; 2016-01-04 12:15:00; 23.520000; 23.520000; 12263.002400; 12263.002400; 0
2016-01-04 12:15:00; 2016-01-04 12:30:00; 22.560000; 22.560000; 12263.031800; 12263.031800; 0
2016-01-04 12:30:00; 2016-01-04 12:45:00; 22.240000; 22.240000; 12263.060000; 12263.060000; 0
2016-01-04 12:45:00; 2016-01-04 13:00:00; 20.480000; 20.480000; 12263.087800; 12263.087800; 0
2016-01-04 13:00:00; 2016-01-04 13:15:00; 19.840000; 19.840000; 12263.113400; 12263.113400; 0
2016-01-04 13:15:00; 2016-01-04 13:30:00; 19.360000; 19.360000; 12263.138200; 12263.138200; 0
2016-01-04 13:30:00; 2016-01-04 13:45:00; 20.160000; 20.160000; 12263.162400; 12263.162400; 0
2016-01-04 13:45:00; 2016-01-04 14:00:00; 19.360000; 19.360000; 12263.187600; 12263.187600; 0
2016-01-04 14:00:00; 2016-01-04 14:15:00; 18.720000; 18.720000; 12263.211800; 12263.211800; 0
2016-01-04 14:15:00; 2016-01-04 14:30:00; 19.520000; 19.520000; 12263.235200; 12263.235200; 0
2016-01-04 14:30:00; 2016-01-04 14:45:00; 18.560000; 18.560000; 12263.259600; 12263.259600; 0
2016-01-04 14:45:00; 2016-01-04 15:00:00; 18.880000; 18.880000; 12263.282800; 12263.282800; 0
2016-01-04 15:00:00; 2016-01-04 15:15:00; 17.440000; 17.440000; 12263.306400; 12263.306400; 0
2016-01-04 15:15:00; 2016-01-04 15:30:00; 17.760000; 17.760000; 12263.328200; 12263.328200; 0
2016-01-04 15:30:00; 2016-01-04 15:45:00; 25.280000; 25.280000; 12263.350400; 12263.350400; 0
2016-01-04 15:45:00; 2016-01-04 16:00:00; 29.920000; 29.920000; 12263.382000; 12263.382000; 0
2016-01-04 16:00:00; 2016-01-04 16:15:00; 28.000000; 28.000000; 12263.419400; 12263.419400; 0
2016-01-04 16:15:00; 2016-01-04 16:30:00; 25.920000; 25.920000; 12263.454400; 12263.454400; 0
2016-01-04 16:30:00; 2016-01-04 16:45:00; 26.240000; 26.240000; 12263.486800; 12263.486800; 0
2016-01-04 16:45:00; 2016-01-04 17:00:00; 23.200000; 23.200000; 12263.519600; 12263.519600; 0
2016-01-04 17:00:00; 2016-01-04 17:15:00; 26.720000; 26.720000; 12263.548600; 12263.548600; 0
2016-01-04 17:15:00; 2016-01-04 17:30:00; 22.080000; 22.080000; 12263.582000; 12263.582000; 0
2016-01-04 17:30:00; 2016-01-04 17:45:00; 24.800000; 24.800000; 12263.609600; 12263.609600; 0
2016-01-04 17:45:00; 2016-01-04 18:00:00; 27.520000; 27.520000; 12263.640600; 12263.640600; 0
2016-01-04 18:00:00; 2016-01-04 18:15:00; 25.120000; 25.120000; 12263.675000; 12263.675000; 0
2016-01-04 18:15:00; 2016-01-04 18:30:00; 25.280000; 25.280000; 12263.706400; 12263.706400; 0
2016-01-04 18:30:00; 2016-01-04 18:45:00; 22.880000; 22.880000; 12263.738000; 12263.738000; 0
2016-01-04 18:45:00; 2016-01-04 19:00:00; 19.840000; 19.840000; 12263.766600; 12263.766600; 0
2016-01-04 19:00:00; 2016-01-04 19:15:00; 16.800000; 16.800000; 12263.791400; 12263.791400; 0
2016-01-04 19:15:00; 2016-01-04 19:30:00; 17.120000; 17.120000; 12263.812400; 12263.812400; 0
2016-01-04 19:30:00; 2016-01-04 19:45:00; 17.120000; 17.120000; 12263.833800; 12263.833800; 0
2016-01-04 19:45:00; 2016-01-04 20:00:00; 17.280000; 17.280000; 12263.855200; 12263.855200; 0
2016-01-04 20:00:00; 2016-01-04 20:15:00; 17.280000; 17.280000; 12263.876800; 12263.876800; 0
2016-01-04 20:15:00; 2016-01-04 20:30:00; 17.600000; 17.600000; 12263.898400; 12263.898400; 0
2016-01-04 20:30:00; 2016-01-04 20:45:00; 18.240000; 18.240000; 12263.920400; 12263.920400; 0
2016-01-04 20:45:00; 2016-01-04 21:00:00; 18.400000; 18.400000; 12263.943200; 12263.943200; 0
2016-01-04 21:00:00; 2016-01-04 21:15:00; 20.160000; 20.160000; 12263.966200; 12263.966200; 0
2016-01-04 21:15:00; 2016-01-04 21:30:00; 18.880000; 18.880000; 12263.991400; 12263.991400; 0
2016-01-04 21:30:00; 2016-01-04 21:45:00; 18.560000; 18.560000; 12264.015000; 12264.015000; 0
2016-01-04 21:45:00; 2016-01-04 22:00:00; 18.880000; 18.880000; 12264.038200; 12264.038200; 0
2016-01-04 22:00:00; 2016-01-04 22:15:00; 18.080000; 18.080000; 12264.061800; 12264.061800; 0
2016-01-04 22:15:00; 2016-01-04 22:30:00; 18.880000; 18.880000; 12264.084400; 12264.084400; 0
2016-01-04 22:30:00; 2016-01-04 22:45:00; 16.320000; 16.320000; 12264.108000; 12264.108000; 0
2016-01-04 22:45:00; 2016-01-04 23:00:00; 16.000000; 16.000000; 12264.128400; 12264.128400; 0
2016-01-04 23:00:00; 2016-01-04 23:15:00; 10.880000; 10.880000; 12264.148400; 12264.148400; 0
2016-01-04 23:15:00; 2016-01-04 23:30:00; 10.560000; 10.560000; 12264.162000; 12264.162000; 0
2016-01-04 23:30:00; 2016-01-04 23:45:00; 9.920000; 9.920000; 12264.175200; 12264.175200; 0
2016-01-04 23:45:00; 2016-01-05 00:00:00; 9.760000; 9.760000; 12264.187600; 12264.187600; 0
2016-01-05 00:00:00; 2016-01-05 00:15:00; 8.960000; 8.960000; 12264.199800; 12264.199800; 0
2016-01-05 00:15:00; 2016-01-05 00:30:00; 8.480000; 8.480000; 12264.211000; 12264.211000; 0
2016-01-05 00:30:00; 2016-01-05 00:45:00; 7.840000; 7.840000; 12264.221600; 12264.221600; 0
2016-01-05 00:45:00; 2016-01-05 01:00:00; 8.640000; 8.640000; 12264.231400; 12264.231400; 0
2016-01-05 01:00:00; 2016-01-05 01:15:00; 7.520000; 7.520000; 12264.242200; 12264.242200; 0
2016-01-05 01:15:00; 2016-01-05 01:30:00; 12.320000; 12.320000; 12264.251600; 12264.251600; 0
2016-01-05 01:30:00; 2016-01-05 01:45:00; 17.280000; 17.280000; 12264.267000; 12264.267000; 0
2016-01-05 01:45:00; 2016-01-05 02:00:00; 16.640000; 16.640000; 12264.288600; 12264.288600; 0
2016-01-05 02:00:00; 2016-01-05 02:15:00; 9.760000; 9.760000; 12264.309400; 12264.309400; 0
2016-01-05 02:15:00; 2016-01-05 02:30:00; 8.480000; 8.480000; 12264.321600; 12264.321600; 0
2016-01-05 02:30:00; 2016-01-05 02:45:00; 8.480000; 8.480000; 12264.332200; 12264.332200; 0
2016-01-05 02:45:00; 2016-01-05 03:00:00; 8.160000; 8.160000; 12264.342800; 12264.342800; 0
2016-01-05 03:00:00; 2016-01-05 03:15:00; 8.000000; 8.000000; 12264.353000; 12264.353000; 0
2016-01-05 03:15:00; 2016-01-05 03:30:00; 7.840000; 7.840000; 12264.363000; 12264.363000; 0
2016-01-05 03:30:00; 2016-01-05 03:45:00; 7.840000; 7.840000; 12264.372800; 12264.372800; 0
2016-01-05 03:45:00; 2016-01-05 04:00:00; 7.840000; 7.840000; 12264.382600; 12264.382600; 0
2016-01-05 04:00:00; 2016-01-05 04:15:00; 8.000000; 8.000000; 12264.392400; 12264.392400; 0
2016-01-05 04:15:00; 2016-01-05 04:30:00; 7.840000; 7.840000; 12264.402400; 12264.402400; 0
2016-01-05 04:30:00; 2016-01-05 04:45:00; 8.160000; 8.160000; 12264.412200; 12264.412200; 0
2016-01-05 04:45:00; 2016-01-05 05:00:00; 7.360000; 7.360000; 12264.422400; 12264.422400; 0
2016-01-05 05:00:00; 2016-01-05 05:15:00; 7.200000; 7.200000; 12264.431600; 12264.431600; 0
2016-01-05 05:15:00; 2016-01-05 05:30:00; 7.520000; 7.520000; 12264.440600; 12264.440600; 0
2016-01-05 05:30:00; 2016-01-05 05:45:00; 7.200000; 7.200000; 12264.450000; 12264.450000; 0
2016-01-05 05:45:00; 2016-01-05 06:00:00; 10.880000; 10.880000; 12264.459000; 12264.459000; 0
2016-01-05 06:00:00; 2016-01-05 06:15:00; 18.080000; 18.080000; 12264.472600; 12264.472600; 0
2016-01-05 06:15:00; 2016-01-05 06:30:00; 18.080000; 18.080000; 12264.495200; 12264.495200; 0
2016-01-05 06:30:00; 2016-01-05 06:45:00; 18.560000; 18.560000; 12264.517800; 12264.517800; 0
2016-01-05 06:45:00; 2016-01-05 07:00:00; 17.760000; 17.760000; 12264.541000; 12264.541000; 0
2016-01-05 07:00:00; 2016-01-05 07:15:00; 17.440000; 17.440000; 12264.563200; 12264.563200; 0
2016-01-05 07:15:00; 2016-01-05 07:30:00; 23.680000; 23.680000; 12264.585000; 12264.585000; 0
2016-01-05 07:30:00; 2016-01-05 07:45:00; 27.040000; 27.040000; 12264.614600; 12264.614600; 0
2016-01-05 07:45:00; 2016-01-05 08:00:00; 23.680000; 23.680000; 12264.648400; 12264.648400; 0
2016-01-05 08:00:00; 2016-01-05 08:15:00; 25.440000; 25.440000; 12264.678000; 12264.678000; 0
2016-01-05 08:15:00; 2016-01-05 08:30:00; 24.800000; 24.800000; 12264.709800; 12264.709800; 0
2016-01-05 08:30:00; 2016-01-05 08:45:00; 24.960000; 24.960000; 12264.740800; 12264.740800; 0
2016-01-05 08:45:00; 2016-01-05 09:00:00; 21.600000; 21.600000; 12264.772000; 12264.772000; 0
2016-01-05 09:00:00; 2016-01-05 09:15:00; 23.200000; 23.200000; 12264.799000; 12264.799000; 0
2016-01-05 09:15:00; 2016-01-05 09:30:00; 25.440000; 25.440000; 12264.828000; 12264.828000; 0
2016-01-05 09:30:00; 2016-01-05 09:45:00; 26.080000; 26.080000; 12264.859800; 12264.859800; 0
2016-01-05 09:45:00; 2016-01-05 10:00:00; 26.240000; 26.240000; 12264.892400; 12264.892400; 0
2016-01-05 10:00:00; 2016-01-05 10:15:00; 25.280000; 25.280000; 12264.925200; 12264.925200; 0
2016-01-05 10:15:00; 2016-01-05 10:30:00; 23.200000; 23.200000; 12264.956800; 12264.956800; 0
2016-01-05 10:30:00; 2016-01-05 10:45:00; 24.160000; 24.160000; 12264.985800; 12264.985800; 0
2016-01-05 10:45:00; 2016-01-05 11:00:00; 24.160000; 24.160000; 12265.016000; 12265.016000; 0
2016-01-05 11:00:00; 2016-01-05 11:15:00; 27.840000; 27.840000; 12265.046200; 12265.046200; 0
2016-01-05 11:15:00; 2016-01-05 11:30:00; 27.200000; 27.200000; 12265.081000; 12265.081000; 0
2016-01-05 11:30:00; 2016-01-05 11:45:00; 25.600000; 25.600000; 12265.115000; 12265.115000; 0
2016-01-05 11:45:00; 2016-01-05 12:00:00; 24.800000; 24.800000; 12265.147000; 12265.147000; 0
2016-01-05 12:00:00; 2016-01-05 12:15:00; 28.160000; 28.160000; 12265.178000; 12265.178000; 0
2016-01-05 12:15:00; 2016-01-05 12:30:00; 27.200000; 27.200000; 12265.213200; 12265.213200; 0
2016-01-05 12:30:00; 2016-01-05 12:45:00; 22.560000; 22.560000; 12265.247200; 12265.247200; 0
2016-01-05 12:45:00; 2016-01-05 13:00:00; 20.800000; 20.800000; 12265.275400; 12265.275400; 0
2016-01-05 13:00:00; 2016-01-05 13:15:00; 19.840000; 19.840000; 12265.301400; 12265.301400; 0
2016-01-05 13:15:00; 2016-01-05 13:30:00; 19.840000; 19.840000; 12265.326200; 12265.326200; 0
2016-01-05 13:30:00; 2016-01-05 13:45:00; 18.240000; 18.240000; 12265.351000; 12265.351000; 0
2016-01-05 13:45:00; 2016-01-05 14:00:00; 19.040000; 19.040000; 12265.373800; 12265.373800; 0
2016-01-05 14:00:00; 2016-01-05 14:15:00; 17.760000; 17.760000; 12265.397600; 12265.397600; 0
2016-01-05 14:15:00; 2016-01-05 14:30:00; 16.480000; 16.480000; 12265.419800; 12265.419800; 0
2016-01-05 14:30:00; 2016-01-05 14:45:00; 18.720000; 18.720000; 12265.440400; 12265.440400; 0
2016-01-05 14:45:00; 2016-01-05 15:00:00; 16.960000; 16.960000; 12265.463800; 12265.463800; 0
2016-01-05 15:00:00; 2016-01-05 15:15:00; 17.120000; 17.120000; 12265.485000; 12265.485000; 0
2016-01-05 15:15:00; 2016-01-05 15:30:00; 24.480000; 24.480000; 12265.506400; 12265.506400; 0
2016-01-05 15:30:00; 2016-01-05 15:45:00; 29.120000; 29.120000; 12265.537000; 12265.537000; 0
2016-01-05 15:45:00; 2016-01-05 16:00:00; 27.040000; 27.040000; 12265.573400; 12265.573400; 0
2016-01-05 16:00:00; 2016-01-05 16:15:00; 27.360000; 27.360000; 12265.607200; 12265.607200; 0
2016-01-05 16:15:00; 2016-01-05 16:30:00; 26.400000; 26.400000; 12265.641400; 12265.641400; 0
2016-01-05 16:30:00; 2016-01-05 16:45:00; 29.280000; 29.280000; 12265.674400; 12265.674400; 0
2016-01-05 16:45:00; 2016-01-05 17:00:00; 25.600000; 25.600000; 12265.711000; 12265.711000; 0
2016-01-05 17:00:00; 2016-01-05 17:15:00; 21.760000; 21.760000; 12265.743000; 12265.743000; 0
2016-01-05 17:15:00; 2016-01-05 17:30:00; 25.760000; 25.760000; 12265.770200; 12265.770200; 0
2016-01-05 17:30:00; 2016-01-05 17:45:00; 26.880000; 26.880000; 12265.802400; 12265.802400; 0
2016-01-05 17:45:00; 2016-01-05 18:00:00; 27.840000; 27.840000; 12265.836000; 12265.836000; 0
2016-01-05 18:00:00; 2016-01-05 18:15:00; 24.800000; 24.800000; 12265.870800; 12265.870800; 0
2016-01-05 18:15:00; 2016-01-05 18:30:00; 18.560000; 18.560000; 12265.901800; 12265.901800; 0
2016-01-05 18:30:00; 2016-01-05 18:45:00; 17.920000; 17.920000; 12265.925000; 12265.925000; 0
2016-01-05 18:45:00; 2016-01-05 19:00:00; 17.440000; 17.440000; 12265.947400; 12265.947400; 0
2016-01-05 19:00:00; 2016-01-05 19:15:00; 18.400000; 18.400000; 12265.969200; 12265.969200; 0
2016-01-05 19:15:00; 2016-01-05 19:30:00; 18.400000; 18.400000; 12265.992200; 12265.992200; 0
2016-01-05 19:30:00; 2016-01-05 19:45:00; 17.760000; 17.760000; 12266.015200; 12266.015200; 0
2016-01-05 19:45:00; 2016-01-05 20:00:00; 18.720000; 18.720000; 12266.037400; 12266.037400; 0
2016-01-05 20:00:00; 2016-01-05 20:15:00; 17.120000; 17.120000; 12266.060800; 12266.060800; 0
2016-01-05 20:15:00; 2016-01-05 20:30:00; 17.760000; 17.760000; 12266.082200; 12266.082200; 0
2016-01-05 20:30:00; 2016-01-05 20:45:00; 16.960000; 16.960000; 12266.104400; 12266.104400; 0
2016-01-05 20:45:00; 2016-01-05 21:00:00; 17.600000; 17.600000; 12266.125600; 12266.125600; 0
2016-01-05 21:00:00; 2016-01-05 21:15:00; 18.240000; 18.240000; 12266.147600; 12266.147600; 0
2016-01-05 21:15:00; 2016-01-05 21:30:00; 17.760000; 17.760000; 12266.170400; 12266.170400; 0
2016-01-05 21:30:00; 2016-01-05 21:45:00; 17.120000; 17.120000; 12266.192600; 12266.192600; 0
2016-01-05 21:45:00; 2016-01-05 22:00:00; 17.440000; 17.440000; 12266.214000; 12266.214000; 0
2016-01-05 22:00:00; 2016-01-05 22:15:00; 16.960000; 16.960000; 12266.235800; 12266.235800; 0
2016-01-05 22:15:00; 2016-01-05 22:30:00; 18.080000; 18.080000; 12266.257000; 12266.257000; 0
2016-01-05 22:30:00; 2016-01-05 22:45:00; 16.480000; 16.480000; 12266.279600; 12266.279600; 0
2016-01-05 22:45:00; 2016-01-05 23:00:00; 12.320000; 12.320000; 12266.300200; 12266.300200; 0
2016-01-05 23:00:00; 2016-01-05 23:15:00; 10.400000; 10.400000; 12266.315600; 12266.315600; 0
2016-01-05 23:15:00; 2016-01-05 23:30:00; 9.920000; 9.920000; 12266.328600; 12266.328600; 0
2016-01-05 23:30:00; 2016-01-05 23:45:00; 9.760000; 9.760000; 12266.341000; 12266.341000; 0
2016-01-05 23:45:00; 2016-01-06 00:00:00; 9.600000; 9.600000; 12266.353200; 12266.353200; 0
